mol,rseq,mseq,S,E_conf,E_place,E_score1
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,242,-25.688663,64.835037,-50.834583,-25.688663
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,243,-27.42948,64.889809,-132.7332,-27.42948
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,244,-25.04249,64.923599,-91.952454,-25.04249
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,245,-25.996809,64.92366,-64.647408,-25.996809
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,246,-21.853148,64.991753,-29.281284,-21.853148
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,247,-22.626652,64.991753,-35.438194,-22.626652
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,248,-24.141867,64.993301,-36.471664,-24.141867
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,249,-26.209061,64.993324,-53.232033,-26.209061
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,250,-22.988775,65.000832,-32.241295,-22.988775
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,251,-24.29162,65.000877,-54.494434,-24.29162
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,252,-22.518154,65.028641,-52.589638,-22.518154
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,205,-24.049524,63.967445,-69.308495,-24.049524
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,206,-23.05942,63.967453,-80.018471,-23.05942
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,207,-24.531857,63.977577,-51.865162,-24.531857
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,208,-22.709778,63.977596,-54.462761,-22.709778
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,209,-25.924816,64.022537,-63.524532,-25.924816
